bin,exam_exercise,animal,consult_idx,line,categories,n_categories
69e7710c36566621a8d796d3,EX2,Mochi,0,"Ajouter l'huile et le complément minéralo-vitaminé (vit'i5) à la toute fin de la préparation, après la cuisson",cuisson;complementation_cmv,2
69e7710c36566621a8d796d3,EX2,Mochi,0,Réaliser une transition alimentaire,transition_alimentaire,1
69e7710c36566621a8d796d3,EX2,Mochi,0,Fractionner les repas en 3 si possible,distribution_repas,1
69e7710c36566621a8d796d3,EX2,Mochi,0,Contrôle du poids toutes les 2 semaines au départ,suivi_poids_et_clinique,1
69e7710c36566621a8d796d3,EX2,Mochi,0,Eventuellement ajouter des croquettes à la ration pour pouvoir mettre en place des jeux (consultation de nutrition nécessaire pour l'élaboration d'une nouvelle ration : ration ménagère + croquettes),transition_alimentaire;activite_physique,2
69e7710e36566621a8d796dd,EX1,Isopp,0,Faire une transition alimentaire sur 6 jours,transition_alimentaire,1
69e7710e36566621a8d796dd,EX1,Isopp,0,Utiliser une gamelle anti-glouton,distribution_repas,1
69e7710e36566621a8d796dd,EX1,Isopp,0,faire plusieurs repas,distribution_repas,1
69e7710e36566621a8d796dd,EX1,Isopp,0,Suivis de poids chaque semaine,suivi_poids_et_clinique,1
69e7710e36566621a8d796dd,EX2,Mochi,0,"Cuire le poulet , les courgettes et le riz a l'eau",cuisson,1
69e77127856a68218958e632,EX1,Isopp,0,"Transition alimentaire de 6 jours, séparation des repas en 2 voir 3 fois par jour, favoriser les prises sociales et faire un suivi du poids",transition_alimentaire;suivi_poids_et_clinique,2
69e77127856a68218958e632,EX2,Mochi,0,Cuisson : cuire le riz (2 fois plus longtemps que pour les humains) et le colin. Réaliser une transition alimentaire et un suivi clinique du poids,transition_alimentaire;cuisson;suivi_poids_et_clinique,3
69e77140856a68218958e694,EX1,Isopp,0,Effectuer une transition alimentaire,transition_alimentaire,1
69e77140856a68218958e694,EX1,Isopp,0,Effectuer un suivi du poids,suivi_poids_et_clinique,1
69e77140856a68218958e694,EX1,Isopp,0,Utiliser des jeux et des gamelles anti-gloutons,activite_physique,1
69e77140856a68218958e694,EX1,Isopp,0,Distribuer le repas en 3 fois dans la journée,distribution_repas,1
69e77140856a68218958e694,EX2,Mochi,0,Effectuer une transition alimentaire,transition_alimentaire,1
69e77140856a68218958e694,EX2,Mochi,0,Effectuer un suivi du poids,suivi_poids_et_clinique,1
69e77140856a68218958e694,EX2,Mochi,0,"Cuire le riz, le poisson et les haricots dans l'eau (ou dans un cuiseur à riz) et cuire le riz deux fois plus longtemps que pour un humain",cuisson,1
69e77140856a68218958e694,EX2,Mochi,0,Ajouter l'huile et le Vit'i5 après la cuisson,cuisson;ordre_ingredients;complementation_cmv,3
69e77140856a68218958e694,EX2,Mochi,0,Distribuer le repas en plusieurs fois le long de la journée,distribution_repas,1
69e77140856a68218958e694,EX2,Mochi,0,Distribuer le repas chaud (30°C),distribution_repas,1
69e7714d856a68218958e6d7,EX1,Isopp,0,"Faire un suivi de poids toutes les 2 semaines (perte de 0,5 à 2% du poids par semaine) et un suivi vétérinaire régulier",suivi_poids_et_clinique,1
69e7714d856a68218958e6d7,EX1,Isopp,0,Donner la ration journalière en 3 repas,distribution_repas,1
69e7714d856a68218958e6d7,EX1,Isopp,0,Gamelle anti-glouton/jeu de fouille,distribution_repas;activite_physique,2
69e7714d856a68218958e6d7,EX2,Mochi,0,cuir à l'eau et cuir le riz 2x plus que pour consommation humaine,cuisson,1
69e7714d856a68218958e6d7,EX2,Mochi,0,"rajouter huile, et vit'i5 après cuisson",cuisson;ordre_ingredients;complementation_cmv,3
69e7714d856a68218958e6d7,EX2,Mochi,0,Donner en plusieurs repas,distribution_repas,1
69e77154aaba88219721172e,EX1,Isopp,0,Transition alimentaire sur 1 semaine environ,transition_alimentaire,1
69e77154aaba88219721172e,EX1,Isopp,0,répartir la ration en plusieurs repas (2 ou 3),distribution_repas,1
69e77154aaba88219721172e,EX1,Isopp,0,Ne pas hésiter à réaliser une prise alimentaire à travers des jeux ou autres méthodes sociales,activite_physique,1
69e77154aaba88219721172e,EX1,Isopp,0,Surveiller le poids de l'animal,suivi_poids_et_clinique,1
69e77154aaba88219721172e,EX2,Mochi,0,Légumes et colin cuits à la vapeur,cuisson,1
69e77154aaba88219721172e,EX2,Mochi,0,Faire bien cuire le riz (2 fois le temps conseillé pour un humain) si possibile dans un cuiseur spécialisé pour le riz,cuisson,1
69e77154aaba88219721172e,EX2,Mochi,0,Ajouter les minéraux et l'huile après la cuisson,cuisson;ordre_ingredients;complementation_cmv,3
69e77154aaba88219721172e,EX2,Mochi,0,Effectuer une transition alimentaire sur environ 1 semaine,transition_alimentaire,1
69e77154aaba88219721172e,EX2,Mochi,0,Contôler le poids de l'animal au cours des prochains mois (le peser régulièrement),suivi_poids_et_clinique,1
69e7715536566621a8d7982f,EX1,Isopp,0,"Séparer en plusieurs repas, utiliser une gamelle anti-glouton",distribution_repas,1
69e7715536566621a8d7982f,EX1,Isopp,0,Réaliser une transition alimentaire sur 6 jours avec les anciennes croquettes,transition_alimentaire,1
69e7715536566621a8d7982f,EX1,Isopp,0,Effectuer un suivi du poids,suivi_poids_et_clinique,1
69e7715536566621a8d7982f,EX2,Mochi,0,"Conseils de cuisson : cuire le riz et le colin à la vapeur/cuiseur à riz, laisser 2 fois plus de temps que pour les humains",cuisson,1
69e7715536566621a8d7982f,EX2,Mochi,0,Effectuer une transition alimentaire sur 6 jours,transition_alimentaire,1
69e7715536566621a8d7982f,EX2,Mochi,0,Répartir la préparation en plusieurs repas de petite quantité sur la journée,distribution_repas,1
69e7715536566621a8d7982f,EX2,Mochi,0,Faire un suivi régulier du poids afin de pouvoir ajuster la ration (1 fois par semaine),suivi_poids_et_clinique,1
69e77155856a68218958e71c,EX1,Isopp,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e77155856a68218958e71c,EX1,Isopp,0,Suivi du poids toutes les deux semaines minimum,suivi_poids_et_clinique,1
69e77155856a68218958e71c,EX1,Isopp,0,Ne pas hésiter à diviser les repas,distribution_repas,1
69e77155856a68218958e71c,EX2,Mochi,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e77155856a68218958e71c,EX2,Mochi,0,Suivi du poids toutes les deux semaines,suivi_poids_et_clinique,1
69e77155856a68218958e71c,EX2,Mochi,0,Diviser la ration en plusieurs repas,distribution_repas,1
69e77155856a68218958e71c,EX2,Mochi,0,"Cuire les aliments : riz, truite et haricot",cuisson,1
69e7715836566621a8d7986a,EX1,Isopp,0,Commencer en diminuant l'apport de 20% soit 240g de croquettes par jour en utilisant une gamelle anti-glouton,distribution_repas,1
69e7715836566621a8d7986a,EX1,Isopp,0,"Distribuer la ration en au moins deux repas, trois si possible",distribution_repas,1
69e7715836566621a8d7986a,EX1,Isopp,0,Essayer d'augmenter l'activité physique avec plus de sorties journalières/ des sorties plus longues/ des jouets,activite_physique,1
69e7715836566621a8d7986a,EX1,Isopp,0,"Suivi régulier, fixer un rendez-vous dans 15 jours pour ajuster la ration en fonction de l'évolution du poids",suivi_poids_et_clinique,1
69e7715836566621a8d7986a,EX2,Mochi,0,Diviser la ration en plusieurs repas dans la journée,distribution_repas,1
69e7715836566621a8d7986a,EX2,Mochi,0,"Suivi régulier, prévoir un rendez-vous dans quelques semaines pour ajuster la ration si besoin",suivi_poids_et_clinique,1
69e77158856a68218958e74b,EX2,Mochi,0,Faire cuire le riz et le colin à l'eau,cuisson,1
69e77158856a68218958e74b,EX2,Mochi,0,Faire cuire le riz 2 fois la durée annoncée pour un humain,cuisson,1
69e77158856a68218958e74b,EX2,Mochi,0,Faire la transition alimentaire en 6 jours,transition_alimentaire,1
69e77158856a68218958e74b,EX2,Mochi,0,Répartir les repas dans la journée,distribution_repas,1
69e77158856a68218958e74b,EX2,Mochi,0,Consultation de suivi du poids toutes les deux semaines,suivi_poids_et_clinique,1
69e77158856a68218958e74b,EX1,Isopp,0,Réaliser un suivi du poids toutes les semaines,suivi_poids_et_clinique,1
69e77158856a68218958e74b,EX1,Isopp,0,Faire la transition alimentaire en 6jours,transition_alimentaire,1
69e77158856a68218958e74b,EX1,Isopp,0,Diviser les repas et mettre en place une gamelle anti-glouton,distribution_repas,1
69e7715936566621a8d7987b,EX2,Mochi ,0,Suivi du besoin énergétique (revoir l'animal dans 2 semaines),suivi_poids_et_clinique,1
69e7715936566621a8d7987b,EX2,Mochi ,0,Transition alimentaire sur 6 jours :,transition_alimentaire,1
69e7715936566621a8d7987b,EX2,Mochi ,0,2j : 3/4 de l'ancienne ration,transition_alimentaire,1
69e7715936566621a8d7987b,EX2,Mochi ,0,1/4 de la nouvelle,,0
69e7715936566621a8d7987b,EX2,Mochi ,0,2j : 1/2 de chaque,,0
69e7715936566621a8d7987b,EX2,Mochi ,0,2j : 1/4 de l'ancienne,,0
69e7715936566621a8d7987b,EX2,Mochi ,0,3/4 de la nouvelle,,0
69e7715936566621a8d7987b,EX2,Mochi ,0,Possibilité de cacher de la nourriture dans des jouets pour stimuler la curiosité et l'activité du chat,activite_physique,1
69e7715936566621a8d7987b,EX1,Isopp,0,Problème de satiété : passage sur un aliment humide + sec,satiete_appetit,1
69e7715936566621a8d7987b,EX1,Isopp,0,Transition alimentaire sur 6 jours :,transition_alimentaire,1
69e7715936566621a8d7987b,EX1,Isopp,0,2j : 3/4 de l'ancienne ration,transition_alimentaire,1
69e7715936566621a8d7987b,EX1,Isopp,0,1/4 de la nouvelle,,0
69e7715936566621a8d7987b,EX1,Isopp,0,2j : 1/2 de chaques,,0
69e7715936566621a8d7987b,EX1,Isopp,0,2j : 1/4 de l'ancienne,,0
69e7715936566621a8d7987b,EX1,Isopp,0,3/4 de la nouvelle,,0
69e7715936566621a8d7987b,EX1,Isopp,0,Suivi du besoin énergétique et du poids (revoir l'animal dans 2 semaines),suivi_poids_et_clinique,1
69e7715936566621a8d7987b,EX1,Isopp,0,Augmenter l'activité physique,activite_physique,1
69e7715b36566621a8d7988f,EX1,Isopp,0,"La ration actuelle présente une trop grande couverture pour Isopp (d'où certainement son surpoids), de plus il y une carence en proteines (or elles présentent un effet satiétogène) et trop de calcium mais le rapport phospho/calcique est bon",justification_clinique,1
69e7715b36566621a8d7988f,EX1,Isopp,0,Pour les conseils : faire une transition alimentaire et un suivi régulier du poids (toutes les semaines),transition_alimentaire;suivi_poids_et_clinique,2
69e7715b36566621a8d7988f,EX2,Mochi,0,"Il faut réaliser une transition alimentaire sur 5jours, faire un suvi de poids régulier (toutes les semaines), pour la cuisson des aliments de la ration : colin à la vapeur ou à l'eau, le riz à l'eau (2 fois plus de temps que pour l'homme)",transition_alimentaire;cuisson,2
69e7715baaba8821972117a2,EX1,Isopp,0,Faire une transition allimentaire progressive (6 jours),transition_alimentaire,1
69e7715baaba8821972117a2,EX1,Isopp,0,Diviser la ration en plusieurs repas (2 ou 3),distribution_repas,1
69e7715baaba8821972117a2,EX1,Isopp,0,Mettre une gamelle antiglouton ou des tapis de fouilles pour alonger le temps de prise allimentaire,distribution_repas,1
69e7715baaba8821972117a2,EX1,Isopp,0,Faire un suivie (clinique),,0
69e7715baaba8821972117a2,EX1,Isopp,0,Peser toute les semaine ou toute les deux semaines,suivi_poids_et_clinique,1
69e7715baaba8821972117a2,EX2,Mochi,0,Faire une transition alimentaire courte (3 jours),transition_alimentaire,1
69e7715baaba8821972117a2,EX2,Mochi,0,Faire un suivie,,0
69e7715baaba8821972117a2,EX2,Mochi,0,Diviser la portion en plusieurs repas,distribution_repas,1
69e7715baaba8821972117a2,EX2,Mochi,0,Cuire le riz (deux fois plus longtemps que pour nous) et le poisson (bien cuit) dans de leau non salée ou au cuiseur à riz,cuisson,1
69e7715d36566621a8d79899,EX1,Isopp,1,"Isopp est en surpoids et nous voulons prévoir un plan de perte de poids. Il a également souvent faim, élément à prendre en compte dans le choix de l'aliment",objectif_poids;justification_clinique,2
69e7715d36566621a8d79899,EX1,Isopp,1,Nous proposons un aliment complet sec. Les critères de ce choix sont :,justification_clinique,1
69e7715d36566621a8d79899,EX1,Isopp,1,Densité énergétique faible pour qu'Isopp continue de manger en quantité suffisante pour atteindre la satiété tout en limitant l'apport énergétique,satiete_appetit,1
69e7715d36566621a8d79899,EX1,Isopp,1,Teneur en protéines la plus élevée possible parmi les aliments restants à faible densité énergertique pour induire la satiété,satiete_appetit,1
69e7715d36566621a8d79899,EX1,Isopp,1,Pour établir la quantité d'aliment à distribuer nous avons réduit le coefficient d'ajustement de 10% pour lutter contre le surpoids,distribution_repas,1
69e7715d36566621a8d79899,EX1,Isopp,1,"Dans la mise en place d'un tel plan de perte de poids, le suivi de l'animal est primordial",suivi_poids_et_clinique;objectif_poids,2
69e7715d36566621a8d79899,EX1,Isopp,1,Il vous est ainsi demander de prendre le poids de l'animal toutes les semaines et de suivre son évolution afin de savoir s'il faut ou non toucher à la ration,suivi_poids_et_clinique,1
69e7715d36566621a8d79899,EX1,Isopp,1,Une visite de contrôle est également à prévoir pour réaliser le suivi de l'animal,suivi_poids_et_clinique,1
69e7715d36566621a8d79899,EX1,Isopp,1,Voici quelques conseils pour accompagner ce plan de perte de poids :,objectif_poids,1
69e7715d36566621a8d79899,EX1,Isopp,1,Réaliser une transition alimentaire sur 6 jours pour que le chien s'adapte à son nouvel aliment (2 jours 75/25,transition_alimentaire,1
69e7715d36566621a8d79899,EX1,Isopp,1,2 jours 50/50,,0
69e7715d36566621a8d79899,EX1,Isopp,1,2 jours 25/75),,0
69e7715d36566621a8d79899,EX1,Isopp,1,Séparer la ration en 2 repas,distribution_repas,1
69e7715d36566621a8d79899,EX1,Isopp,1,Laissez de l'eau à disposition,,0
69e7715d36566621a8d79899,EX1,Isopp,1,On peut améliorer l'appétence de la ration en l'humidifiant,,0
69e7715d36566621a8d79899,EX1,Isopp,1,Prévoir une gamelle anti-glouton,distribution_repas,1
69e7715d36566621a8d79899,EX1,Isopp,1,Enrichir le milieu de vie de l'animal pour favoriser l'activité physique,activite_physique,1
69e7715d36566621a8d79899,EX1,Isopp,1,Rappel important : suivre l'évolution du poids et prévoir une visite de contrôle,suivi_poids_et_clinique,1
69e7715d36566621a8d79899,EX2,Mochi,0,Nous joignons à l'ordonnance la ration ménagère proposée,,0
69e7715d36566621a8d79899,EX2,Mochi,0,Voici quelques recommendations à suivre pour Mochi :,,0
69e7715d36566621a8d79899,EX2,Mochi,0,Veillez à l'hydratation,hydratation_eau,1
69e7715d36566621a8d79899,EX2,Mochi,0,Répartir la ration sur 10-20 repas dans la journée,distribution_repas,1
69e7715d36566621a8d79899,EX2,Mochi,0,"Faire cuire le colin, le riz et les haricots à l'eau",cuisson,1
69e7715d36566621a8d79899,EX2,Mochi,0,Pour le riz : le faire cuire deux fois plus longtemps ou le faire cuire à l'autocuiseur à riz en mode sushi,cuisson,1
69e7715d36566621a8d79899,EX2,Mochi,0,"Ne pas faire cuire l'huile et le comlément minéralo-vitaminé, les rajouter après",cuisson;complementation_cmv,2
69e7715d36566621a8d79899,EX2,Mochi,0,Suivre l'évolution du poids de Mochi,suivi_poids_et_clinique,1
69e7715e36566621a8d798a6,EX1,Isopp,0,Transition alimentaire,transition_alimentaire,1
69e7715e36566621a8d798a6,EX1,Isopp,0,Utilisation d'une gamelle anti-glouton,distribution_repas,1
69e7715e36566621a8d798a6,EX1,Isopp,0,Ajouter des courgettes cuites à l'eau s'il n'est pas rassasié,cuisson;satiete_appetit,2
69e7715e36566621a8d798a6,EX1,Isopp,0,"Surveiller le poids d'Isopp, en le pesant toutes les deux semaines",,0
69e7715e36566621a8d798a6,EX2,Mochi,0,"Cuire les haricots et le riz à l'eau : pour le riz le temps de cuisson doit être 2 fois celui habituel pour humain. Si cuiseur à riz à disposition, utiliser le mode ""sushi""",cuisson,1
69e7715e36566621a8d798a6,EX2,Mochi,0,Ajouter l'huile après la cuisson des autres ingrédients,cuisson;ordre_ingredients,2
69e7715e36566621a8d798a6,EX2,Mochi,0,Répartir la ration en plusieurs petis repas étalés sur la journée,distribution_repas,1
69e7715e36566621a8d798a6,EX2,Mochi,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e7715e36566621a8d798a6,EX2,Mochi,0,"Suivre le poids de Mochi, en le pesant toutes les 2 semaines",suivi_poids_et_clinique,1
69e7716d856a68218958e7df,EX1,Isopp,0,Réaliser la transition alimentaire sur 6 jours petit à petit,transition_alimentaire,1
69e7716d856a68218958e7df,EX1,Isopp,0,répartir les repas au long de la journée (2 à 3 repas),distribution_repas,1
69e7716d856a68218958e7df,EX1,Isopp,0,suivre l’évolution du poids d’Isopp,suivi_poids_et_clinique,1
69e7716d856a68218958e7df,EX2,Mochi,0,Pour cette ration ménagère :,,0
69e7716d856a68218958e7df,EX2,Mochi,0,"réaliser la transition alimentaire sur 6 jours, en augmentant peu à peu la proportion de la nouvelle ration par rapport à l’ancienne",transition_alimentaire,1
69e7716d856a68218958e7df,EX2,Mochi,0,"cuire le colin et le riz à l’eau, 2 fois plus de temps que pour l’humain",cuisson,1
69e7716d856a68218958e7df,EX2,Mochi,0,suivre l’évolution du poids de Mochi,suivi_poids_et_clinique,1
69e77170aaba88219721182d,EX1,Isopp,1,"Dans le cadre d'un plan de perte de poids, on propose un nouvelle ration avec une densité énergétique plus faible et un peu plus de protéines pour augmenter la satiété",transition_alimentaire;objectif_poids;satiete_appetit,3
69e77170aaba88219721182d,EX1,Isopp,1,"En plus de donner la nouvelle ration à Isopp, il faut :",transition_alimentaire,1
69e77170aaba88219721182d,EX1,Isopp,1,Réaliser un suivi du poids (le peser au moins 1 fois par semaine),suivi_poids_et_clinique,1
69e77170aaba88219721182d,EX1,Isopp,1,"Il est possible de diviser ses repas pour qu'il mange un plus grand nombre de fois par jour (par exemple passer à 3 repas/jour), sans augmenter la dose prescrite",,0
69e77170aaba88219721182d,EX1,Isopp,1,Utiliser des gamelles anti-glouton pour que Isopp fasse plus d'effort pour s'alimenter,distribution_repas,1
69e77170aaba88219721182d,EX1,Isopp,1,"Il est possible de réaliser une transition alimentaire sur 6 jours (2 jours à 75/25, 2 jours à 50/50, 2 jours à 25/75)",transition_alimentaire,1
69e77170aaba88219721182d,EX1,Isopp,1,"Augmenter l'activité de Isopp en lui proposant des balades plus longues, ou bien en le stimulant par le jeu",activite_physique,1
69e77170aaba88219721182d,EX1,Isopp,1,Eau à volonté,hydratation_eau,1
69e77170aaba88219721182d,EX2,Mochi,0,Conseils de cuisson :,cuisson,1
69e77170aaba88219721182d,EX2,Mochi,0,"Cuire le riz et la truite à la vapeur. Le riz est à cuire en mode sushi, 2 fois plus longtemps que pour un humain",cuisson,1
69e77170aaba88219721182d,EX2,Mochi,0,"Ajouter l'huile, le vit i 5 et les haricots après la cuisson du riz et de la truite",cuisson;complementation_cmv,2
69e77170aaba88219721182d,EX2,Mochi,0,Conseils de distribution :,distribution_repas,1
69e77170aaba88219721182d,EX2,Mochi,0,Eau à volonté,hydratation_eau,1
69e77170aaba88219721182d,EX2,Mochi,0,Distribuer la ration en plusieurs fois dans la journée,distribution_repas,1
69e77170aaba88219721182d,EX2,Mochi,0,"Réaliser un suivi du poids, au moins 1 fois par semaine pour vérifier que la ration convient à Mochi",suivi_poids_et_clinique,1
69e77170aaba88219721182d,EX2,Mochi,0,Proposer des jeux à Mochi afin de stimuler son activité,activite_physique,1
69e77172aaba882197211838,EX1,Isopp,0,Conseils:,,0
69e77172aaba882197211838,EX1,Isopp,0,Faire une transition alimentaire (6 jours),transition_alimentaire,1
69e77172aaba882197211838,EX1,Isopp,0,Diviser les repas,distribution_repas,1
69e77172aaba882197211838,EX1,Isopp,0,Utiliser si possible des gamelles ludiques (gamelle anti-glouton par exemple),distribution_repas,1
69e77172aaba882197211838,EX1,Isopp,0,Faire un suivi du poids,suivi_poids_et_clinique,1
69e77172aaba882197211838,EX1,Isopp,0,Bien respecter les quantités,,0
69e77172aaba882197211838,EX2,Mochi,0,Conseils:,,0
69e77172aaba882197211838,EX2,Mochi,0,Cuire les ingrédients à l'eau (Remarque: Le riz doit être cuit deux fois plus longtemps que pour l'alimentation humaine),cuisson,1
69e77172aaba882197211838,EX2,Mochi,0,Diviser les repas,distribution_repas,1
69e77172aaba882197211838,EX2,Mochi,0,Faire une transition alimentaire (6 jours),transition_alimentaire,1
69e77172aaba882197211838,EX2,Mochi,0,Réaliser un suivi de poids,suivi_poids_et_clinique,1
69e7718c36566621a8d799a0,EX1,Isopp,0,Dans un objectif de perte de poids et de problème de satiété : proposition d'un réequilibrage alimentaire avec un aliment plus riche en protéine mais moins dense énergetiquement,objectif_poids;satiete_appetit,2
69e7718c36566621a8d799a0,EX1,Isopp,0,Faire une transition alimentaire progressivement sur 6 jours,transition_alimentaire,1
69e7718c36566621a8d799a0,EX1,Isopp,0,Etre alerte si le problème de satiété persiste,satiete_appetit,1
69e7718c36566621a8d799a0,EX1,Isopp,0,Mesurer le poids toutes les semaines,suivi_poids_et_clinique,1
69e7718c36566621a8d799a0,EX2,Mochi,0,Faire une transition alimentaire progressive sur 6 jours,transition_alimentaire,1
69e7718c36566621a8d799a0,EX2,Mochi,0,Bien cuire le poulet et le riz (le riz deux fois plus que pour un humain),cuisson,1
69e7718c36566621a8d799a0,EX2,Mochi,0,Mesurer le poids toutes les deux semaines,suivi_poids_et_clinique,1
69e7718c36566621a8d799a0,EX2,Mochi,0,"Répartir en plusieurs petits repas dans la journée, éviter qu'il se goinfre (jeu de recherche de nourriture)",distribution_repas;activite_physique,2
69e7718faaba8821972118e1,EX1,Isopp,0,Objectif : perte de poids,objectif_poids,1
69e7718faaba8821972118e1,EX1,Isopp,0,"Nouvelle ration : Royal Canin Satiety, 300g par jour",transition_alimentaire,1
69e7718faaba8821972118e1,EX1,Isopp,0,Conseils :,,0
69e7718faaba8821972118e1,EX1,Isopp,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e7718faaba8821972118e1,EX1,Isopp,0,Suivi du poids d'Isopp toutes les deux semaines,suivi_poids_et_clinique,1
69e7718faaba8821972118e1,EX1,Isopp,0,Diviser les repas (idéalement 3 repas par jour),distribution_repas,1
69e7718faaba8821972118e1,EX1,Isopp,0,Eau à volonté,hydratation_eau,1
69e7718faaba8821972118e1,EX1,Isopp,0,Les promenades quotidiennes sont recommandées,,0
69e7718faaba8821972118e1,EX2,Mochi,0,Ration ménagère,,0
69e7718faaba8821972118e1,EX2,Mochi,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e7718faaba8821972118e1,EX2,Mochi,0,Le colin et le riz doivent être cuits à l'eau (la durée de cuisson est de deux fois celle pour un humain),cuisson,1
69e7718faaba8821972118e1,EX2,Mochi,0,Les aliments sont pesés avant cuisson et le Vit'i 5 est ajouté après cuisson des aliments,cuisson;suivi_poids_et_clinique;ordre_ingredients;complementation_cmv,4
69e7718faaba8821972118e1,EX2,Mochi,0,Suivre le poids de Mochi toutes les 2 semaines,suivi_poids_et_clinique,1
69e7718faaba8821972118e1,EX2,Mochi,0,Diviser les repas ou les disposer sur des activités de différentes difficultés,distribution_repas;activite_physique,2
69e7718faaba8821972118e1,EX2,Mochi,0,Eau à volonté,hydratation_eau,1
69e771a9856a68218958e928,EX1,Isopp,0,La nouvelle ration contient une densité energétique plus faible que la ration précédente et un taux de protéines plus grand (permettant une satieté plus rapide),transition_alimentaire;satiete_appetit,2
69e771a9856a68218958e928,EX1,Isopp,0,"La transition alimentaire se fait sur 6 jours, accompagné d'un suivi de poids hebdomadaire",transition_alimentaire;suivi_poids_et_clinique,2
69e771a9856a68218958e928,EX1,Isopp,0,LA ration peut être donnée dans une gamelle anti-glouton ou via des jeux,distribution_repas;activite_physique,2
69e771a9856a68218958e928,EX2,Mochi,0,Transition sur 6 jours,transition_alimentaire,1
69e771ab856a68218958e92f,EX1,Isopp,0,"Faire une transition alimentaire sur 6 jours, établir un suivi du poids pour voir si la ration convient ou si il faut l'adapter à nouveau",transition_alimentaire;suivi_poids_et_clinique,2
69e771ab856a68218958e92f,EX2,Mochi,0,réaliser une transition alimentaire et faire un suivi du poids pour voir si la ration convient. Cuire le riz (2 fois plus que le temps indiqué) et les légumes à l'eau et le poulet à la vapeur,transition_alimentaire;cuisson;suivi_poids_et_clinique,3
69e771ab856a68218958e931,EX1,Isopp,0,Suivi du poids toutes les 2 semaines,suivi_poids_et_clinique,1
69e771ab856a68218958e931,EX1,Isopp,0,Entamer une transition alimentaire :,transition_alimentaire,1
69e771ab856a68218958e931,EX1,Isopp,0,J1 et J2 : 75% ancienne ration 25% nouvelle,transition_alimentaire,1
69e771ab856a68218958e931,EX1,Isopp,0,J3 et J4 : 50% ancienne ration 50% nouvelle,transition_alimentaire,1
69e771ab856a68218958e931,EX1,Isopp,0,J5 et J6 : 25% ancienne ration 75%nouvelle,transition_alimentaire,1
69e771ab856a68218958e931,EX1,Isopp,0,À partir de J7 : 100% nouvelle ration,transition_alimentaire,1
69e771ab856a68218958e931,EX1,Isopp,0,Donner à la main peut augmenter l’appétence,,0
69e771ab856a68218958e931,EX2,Mochi,0,Cuisson : riz et colin à l’eau,cuisson,1
69e771ab856a68218958e931,EX2,Mochi,0,Ajout du vit’i5 et de l’huile après cuisson,cuisson;ordre_ingredients,2
69e771ab856a68218958e931,EX2,Mochi,0,Suivi du poids toutes les 2 semaines,suivi_poids_et_clinique,1
69e771ab856a68218958e931,EX2,Mochi,0,Entamer une transition alimentaire :,transition_alimentaire,1
69e771ab856a68218958e931,EX2,Mochi,0,J1 et J2 : 75% ancienne ration 25% nouvelle,transition_alimentaire,1
69e771ab856a68218958e931,EX2,Mochi,0,J3 et J4 : 50% ancienne ration 50% nouvelle,transition_alimentaire,1
69e771ab856a68218958e931,EX2,Mochi,0,J5 et J6 : 25% ancienne ration 75%nouvelle,transition_alimentaire,1
69e771ab856a68218958e931,EX2,Mochi,0,À partir de J7 : 100% nouvelle ration,transition_alimentaire,1
69e771ad856a68218958e934,EX1,Isopp,0,faire une transition alimentaire sur 6 jours,transition_alimentaire,1
69e771ad856a68218958e934,EX1,Isopp,0,faire un suivi du poids au moins toutes les 2 semaines,suivi_poids_et_clinique,1
69e771ad856a68218958e934,EX1,Isopp,0,séparer la ration en 2 repas,distribution_repas,1
69e771ad856a68218958e934,EX1,Isopp,0,proposer de enrichissements tels que l’usage d’un tapis de fouille pour augmenter le temps de la prise alimentaire,enrichissement_environnement,1
69e771ad856a68218958e934,EX2,Mochi,0,faire cuire le riz deux fois plus longtemps que le temps indiqué sur le paquet (deux fois plus longtemps que pour la consommation humaine),cuisson,1
69e771ad856a68218958e934,EX2,Mochi,0,"diviser les courgettes, ainsi que le poisson, en petits morceaux pour faciliter la prise alimentaire",morceaux_decoupe,1
69e771bfaaba8821972119b0,EX1,Isopp,0,Effectuer un suivi de poids au vu de potentielles réadaptations,suivi_poids_et_clinique,1
69e771bfaaba8821972119b0,EX1,Isopp,0,"Proposer une activité physique : promenades de durée à augmenter progressivement selon son état de forme, mais attention aux articulations au vu de son poids et sa taille",activite_physique,1
69e771bfaaba8821972119b0,EX1,Isopp,0,Pour diminuer la sentation de faim :,,0
69e771bfaaba8821972119b0,EX1,Isopp,0,"Diviser la ration en plusieurs repas, la cacher dans des jouets (adaptés à la taille et la force du chien pour éviter leur ingestion) ou une gamelle anti glouton",distribution_repas,1
69e771bfaaba8821972119b0,EX1,Isopp,0,"Proposer des activités intellectuelles (travail, fouille, mastication...) en dehors des repas",activite_physique,1
69e771bfaaba8821972119b0,EX2,Mochi,0,"Faire une transition alimentaire sur au moins une semaine, surveiller son état  (diarrhée, vomissements, douleurs abdominales...)",transition_alimentaire,1
69e771bfaaba8821972119b0,EX2,Mochi,0,"Bien cuire tous les aliments sauf l'huile et le Vit'i5, idéalement à la vapeur mais éventuellement à l'eau (ne pas faire griller)",cuisson;complementation_cmv,2
