bin,exam_exercise,animal,consult_idx,n_lines,categories_detected,activite_physique,aspects_sociaux,complementation_cmv,cuisson,distribution_repas,enrichissement_environnement,hydratation_eau,interdits_aliments,justification_clinique,morceaux_decoupe,objectif_poids,ordre_ingredients,preparation_recette,satiete_appetit,suivi_poids_et_clinique,transition_alimentaire,text
69e7716d856a68218958e7df,EX1,Isopp,0,3,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"- Réaliser la transition alimentaire sur 6 jours petit à petit
- répartir les repas au long de la journée (2 à 3 repas)
- suivre l’évolution du poids d’Isopp"
69e7716d856a68218958e7df,EX2,Mochi,0,4,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Pour cette ration ménagère :
- réaliser la transition alimentaire sur 6 jours, en augmentant peu à peu la proportion de la nouvelle ration par rapport à l’ancienne
- cuire le colin et le riz à l’eau, 2 fois plus de temps que pour l’humain
- suivre l’évolution du poids de Mochi"
69e77170aaba88219721182d,EX1,Isopp,1,8,activite_physique;distribution_repas;hydratation_eau;objectif_poids;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,"Dans le cadre d'un plan de perte de poids, on propose un nouvelle ration avec une densité énergétique plus faible et un peu plus de protéines pour augmenter la satiété. 
En plus de donner la nouvelle ration à Isopp, il faut :
- Réaliser un suivi du poids (le peser au moins 1 fois par semaine).  
- Il est possible de diviser ses repas pour qu'il mange un plus grand nombre de fois par jour (par exemple passer à 3 repas/jour), sans augmenter la dose prescrite.
- Utiliser des gamelles anti-glouton pour que Isopp fasse plus d'effort pour s'alimenter. 
- Il est possible de réaliser une transition alimentaire sur 6 jours (2 jours à 75/25, 2 jours à 50/50, 2 jours à 25/75).
- Augmenter l'activité de Isopp en lui proposant des balades plus longues, ou bien en le stimulant par le jeu. 
- Eau à volonté."
69e77170aaba88219721182d,EX2,Mochi,0,8,activite_physique;complementation_cmv;cuisson;distribution_repas;hydratation_eau;suivi_poids_et_clinique,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,"Conseils de cuisson : 
- Cuire le riz et la truite à la vapeur. Le riz est à cuire en mode sushi, 2 fois plus longtemps que pour un humain.
- Ajouter l'huile, le vit i 5 et les haricots après la cuisson du riz et de la truite. 

Conseils de distribution : 
- Eau à volonté. 
- Distribuer la ration en plusieurs fois dans la journée.
- Réaliser un suivi du poids, au moins 1 fois par semaine pour vérifier que la ration convient à Mochi.
- Proposer des jeux à Mochi afin de stimuler son activité."
69e77172aaba882197211838,EX1,Isopp,0,6,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Conseils:
- Faire une transition alimentaire (6 jours)
- Diviser les repas
- Utiliser si possible des gamelles ludiques (gamelle anti-glouton par exemple)
- Faire un suivi du poids
- Bien respecter les quantités"
69e77172aaba882197211838,EX2,Mochi,0,5,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Conseils:
- Cuire les ingrédients à l'eau (Remarque: Le riz doit être cuit deux fois plus longtemps que pour l'alimentation humaine)
- Diviser les repas
- Faire une transition alimentaire (6 jours)
- Réaliser un suivi de poids"
69e7718c36566621a8d799a0,EX1,Isopp,0,4,objectif_poids;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,"Dans un objectif de perte de poids et de problème de satiété : proposition d'un réequilibrage alimentaire avec un aliment plus riche en protéine mais moins dense énergetiquement.
Faire une transition alimentaire progressivement sur 6 jours. 
Etre alerte si le problème de satiété persiste.
Mesurer le poids toutes les semaines."
69e7718c36566621a8d799a0,EX2,Mochi,0,4,activite_physique;cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire progressive sur 6 jours.
Bien cuire le poulet et le riz (le riz deux fois plus que pour un humain).
Mesurer le poids toutes les deux semaines.
Répartir en plusieurs petits repas dans la journée, éviter qu'il se goinfre (jeu de recherche de nourriture)."
69e7718faaba8821972118e1,EX1,Isopp,0,8,distribution_repas;hydratation_eau;objectif_poids;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,"Objectif : perte de poids 

Nouvelle ration : Royal Canin Satiety, 300g par jour

Conseils :
- Transition alimentaire sur 6 jours 
- Suivi du poids d'Isopp toutes les deux semaines 
- Diviser les repas (idéalement 3 repas par jour)
- Eau à volonté
- Les promenades quotidiennes sont recommandées"
69e7718faaba8821972118e1,EX2,Mochi,0,7,activite_physique;complementation_cmv;cuisson;distribution_repas;hydratation_eau;ordre_ingredients;suivi_poids_et_clinique;transition_alimentaire,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,"Ration ménagère 

- Transition alimentaire sur 6 jours 
- Le colin et le riz doivent être cuits à l'eau (la durée de cuisson est de deux fois celle pour un humain)
- Les aliments sont pesés avant cuisson et le Vit'i 5 est ajouté après cuisson des aliments
- Suivre le poids de Mochi toutes les 2 semaines
- Diviser les repas ou les disposer sur des activités de différentes difficultés
- Eau à volonté"
69e771a9856a68218958e928,EX1,Isopp,0,3,activite_physique;distribution_repas;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"La nouvelle ration contient une densité energétique plus faible que la ration précédente et un taux de protéines plus grand (permettant une satieté plus rapide). La transition alimentaire se fait sur 6 jours, accompagné d'un suivi de poids hebdomadaire. LA ration peut être donnée dans une gamelle anti-glouton ou via des jeux."
69e771a9856a68218958e928,EX2,Mochi,0,1,transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Transition sur 6 jours
69e771ab856a68218958e92f,EX1,Isopp,0,1,suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire sur 6 jours, établir un suivi du poids pour voir si la ration convient ou si il faut l'adapter à nouveau"
69e771ab856a68218958e92f,EX2,Mochi,0,1,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,réaliser une transition alimentaire et faire un suivi du poids pour voir si la ration convient. Cuire le riz (2 fois plus que le temps indiqué) et les légumes à l'eau et le poulet à la vapeur.
69e771ab856a68218958e931,EX1,Isopp,0,7,suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Suivi du poids toutes les 2 semaines 
Entamer une transition alimentaire :
- J1 et J2 : 75% ancienne ration 25% nouvelle
- J3 et J4 : 50% ancienne ration 50% nouvelle
- J5 et J6 : 25% ancienne ration 75%nouvelle
- À partir de J7 : 100% nouvelle ration
Donner à la main peut augmenter l’appétence"
69e771ab856a68218958e931,EX2,Mochi,0,8,cuisson;ordre_ingredients;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,"Cuisson : riz et colin à l’eau 
Ajout du vit’i5 et de l’huile après cuisson 
Suivi du poids toutes les 2 semaines 
Entamer une transition alimentaire :
- J1 et J2 : 75% ancienne ration 25% nouvelle
- J3 et J4 : 50% ancienne ration 50% nouvelle
- J5 et J6 : 25% ancienne ration 75%nouvelle
- À partir de J7 : 100% nouvelle ration"
69e771ad856a68218958e934,EX1,Isopp,0,4,distribution_repas;enrichissement_environnement;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,"faire une transition alimentaire sur 6 jours
faire un suivi du poids au moins toutes les 2 semaines
séparer la ration en 2 repas
proposer de enrichissements tels que l’usage d’un tapis de fouille pour augmenter le temps de la prise alimentaire"
69e771ad856a68218958e934,EX2,Mochi,0,2,cuisson;morceaux_decoupe,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"faire cuire le riz deux fois plus longtemps que le temps indiqué sur le paquet (deux fois plus longtemps que pour la consommation humaine)
diviser les courgettes, ainsi que le poisson, en petits morceaux pour faciliter la prise alimentaire"
69e771bfaaba8821972119b0,EX1,Isopp,0,5,activite_physique;distribution_repas;suivi_poids_et_clinique,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Effectuer un suivi de poids au vu de potentielles réadaptations.
Proposer une activité physique : promenades de durée à augmenter progressivement selon son état de forme, mais attention aux articulations au vu de son poids et sa taille.

Pour diminuer la sentation de faim :
Diviser la ration en plusieurs repas, la cacher dans des jouets (adaptés à la taille et la force du chien pour éviter leur ingestion) ou une gamelle anti glouton.
Proposer des activités intellectuelles (travail, fouille, mastication...) en dehors des repas."
69e771bfaaba8821972119b0,EX2,Mochi,0,5,complementation_cmv;cuisson;distribution_repas;justification_clinique;preparation_recette;transition_alimentaire,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,"Faire une transition alimentaire sur au moins une semaine, surveiller son état  (diarrhée, vomissements, douleurs abdominales...)
Bien cuire tous les aliments sauf l'huile et le Vit'i5, idéalement à la vapeur mais éventuellement à l'eau (ne pas faire griller).
Bien mélanger la ration s'il trie ses aliments. C'est un chat adulte, donc potentiellement plus réticent à manger des aliments inconnus.
Diviser la ration idéalement en 3 à 5 repas.
Sur le long terme, rester attentif à son poids car c'est un chat inactif."
69e771c836566621a8d79a9b,EX1,Isopp,0,3,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Réaliser une transition alimentaire sur 6 jours 
Fractionner les repas (2 à 3 repas par jour) 
Réaliser un suivi du poids (pesée toutes les semaines avec les ASV) et prévoir une consultation de suivi."
69e771c836566621a8d79a9b,EX2,Mochi,0,6,activite_physique;cuisson;distribution_repas;enrichissement_environnement;suivi_poids_et_clinique;transition_alimentaire,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,"Réaliser une transition alimentaire sur 6 jours. 
Cuire le riz à l’eau sans sel, deux fois plus longtemps que pour l’alimentation humaine. 
Cuire le poisson à l’eau ou à l’autocuiseur sans sel. 
Réaliser un suivi du poids de l’animal et prendre rendez-vous pour une consultation de suivi. 
Fractionner les repas au cours de la journée (le plus de repas possible). 
Proposer des jeux d’enrichissement pour stimuler l’animal et augmenter son niveau d’activité physique."
69e771c936566621a8d79aa0,EX1,Isopp,0,3,distribution_repas;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"-réaliser une transition alimentaire sur 6 jours 
-réaliser un suivi du poids 
-utiliser une gamelle anti glouton pour augmenter le sentiment de satiété"
69e771c936566621a8d79aa0,EX2,Mochi,0,3,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"-réaliser une transition alimentaire sur 6 jours 
-bien cuire tous les aliments à l’eau (2 fois plus que pour les humains pour le riz)
-réaliser un suivi du poids"
69e771d336566621a8d79ad1,EX1,Isopp,0,3,justification_clinique;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"La ration actuelle d'Isopp est trop riche par rapport à ses besoins. C'est un mâle castré, il faudrait donc le nourrir avec un aliment pour chien stérilisé. Il faudra faire une transition alimentaire sur une semaine avec les nouvelles croquettes, et peser Isopp régulièrement afin de suivre son poids."
69e771d336566621a8d79ad1,EX2,Mochi,0,3,complementation_cmv;hydratation_eau;justification_clinique,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"Cette ration ménagère couvre les besoins énergétiques de Mochi, avec des protéines, glucides, lipides, vitamines et oligo-éléments. La courgette permet d'apporter de l'eau, le chat étant un petit buveur. Il faudrait néanmoins enrichir l'intérieur pour ses dépenses énergetiques."
69e771edaaba882197211a4d,EX1,Isopp,0,4,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Conseils nutritionnels : 
- Suivre le poids d'Isopp toutes les 2 semaines
- Faire une transition alimentaire sur 6j
- Distribuer en 2 à 3 repas par jours"
69e771edaaba882197211a4d,EX2,Mochi,0,10,complementation_cmv;cuisson;distribution_repas;ordre_ingredients;preparation_recette;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,"Préparation de la ration : 
Cuire le riz, les haricots et le colin à la vapeur ou à l'auto-cuiseur. Bien cuire le riz pour qu'il soit plus digeste (au moins 2 fois plus que pour nous). Ajouter l'huile et les minéraux après la cuisson. Servir tiède. Ne pas congeler après avoir préparé la ration.

Conseils nutritionnels : 
Suivre le poids de Mochi toutes les 2 semaines. 
Faire une transition alimentaire. 
Fractionner la ration et distribuer en plusieurs repas sur toute la journée."
69e771f5856a68218958ea5a,EX1,Isopp,0,3,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Prevoir une transition alimentaire sur 6 jours 
Proposer une gamelle antiglouton/ jeux pour rendre l'accès à la nourriture plus difficile 
Suivi du poids toute les deux semaines à la clinique"
69e771f5856a68218958ea5a,EX2,Mochi,0,6,complementation_cmv;cuisson;distribution_repas;interdits_aliments;ordre_ingredients;preparation_recette;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,"Transition alimentaire
Fractionner le repas en plusieurs fois dans la journée 
conseils de cuisson; cuire le poisson et  le riz à l'eau (2 fois plus longtemps que pour les humains pour le riz)
suivi du poids à la clinique 
rajouter l'huile et le complément vit'i5 après cuisson
bien melanger pour eviter le tri alimentaire"
69e771f5aaba882197211a74,EX1,Isopp,0,4,activite_physique;distribution_repas;objectif_poids;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,"-Faire une transition alimentaire
-Diviser la ration et donner un repas le matin et un le soir
-suivi du poids
-faire des balades pour le rendre moins sédentaire et favoriser sa perte de poids"
69e771f5aaba882197211a74,EX2,Mochi,0,2,cuisson;distribution_repas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Conseil cuisson : cuire la poulet et le riz à l'eau. Le temps de cuisson du riz est doublé par rapport à celui de l'humain.
Diviser la ration pour donner plusieurs fois par jour tout au long de la journée"
69e771f9856a68218958ea6c,EX1,Isopp,0,4,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Réaliser un suivi du poids de l'animal 
Faire une transition alimentaire 
Distribuer les repas en 2 ou 3 fois dans la journée
Proposer à l'animal un contact social pour l'activité"
69e771f9856a68218958ea6c,EX2,Mochi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Fuire cuir le poulet et le riz à l'eau (le riz deux fois plus que pour humains)
Réaliser un suivi de poids toutes les 2 semaines
Réaliser une transition alimentaire pendant 6 jours 
Distribuer les repas en plusieurs fois sur la journée"
69e771fdaaba882197211a98,EX1,Isopp,0,2,objectif_poids;suivi_poids_et_clinique,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"étant donné que c'est un chien en surpoids il serait nécessaire tout d'abord de réaliser un suivi du poids de façon régulière, de plus j'ai cherché à baisser la densité énergétique pour favoriser la perte de poids. ne pas trop donner de friandises et favoriser les promenades."
69e771fdaaba882197211a98,EX2,Mochi ,0,1,cuisson;suivi_poids_et_clinique,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,essayer de tout cuire à l'eau ou à a la vapeur. Réaliser aussi un suivi du poids pour voir si la ration correspond
69e77206856a68218958ea95,EX1,Isopp,0,5,satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"On propose une alimentation à base de croquettes et d'aliment humide.
On propose donc des croquettes moins denses énergétiquement et avec un taux supérieur de protéines. Pour éviter la faim, on ajoute la pâtée va participer à augmenter la satiété.

On propose alors la nouvelle ration en réalisant une transition alimentaire sur 6 jours avec la ration précédente.
On donne deux repas par jour, un le matin et un autre le soir.
On continue de faire un suivi de poids régulier (hebdomadaire)."
69e77206856a68218958ea95,EX2,Mochi,0,7,complementation_cmv;cuisson;preparation_recette;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,"Procéder à une transition alimentaire sur 6 jours avec l'ancienne ration.
Poursuivre le suivi de poids régulier.

Bien cuire le riz à l'eau (deux fois plus que le temps indiqué sur le paquet).
Cuire le poisson à la vapeur ou bouilli à l'eau.
N'ajouter qu'une fois la cuisson terminée l'huile et le Vit'I5 (pour ne pas dégrader les nutriments avec la chaleur).
Ne pas saler.
Servir tiède."
69e7720caaba882197211ad5,EX1,Isopp,0,2,activite_physique;distribution_repas;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Nouvelle ration: 400g par jour de croquettes Mobility+Satiety Royal Canin

Dans la mesure du possible augmenter petit à petit son activité physique journalière et donner sa ration en plusieurs fois notamment sous forme de jeux et de récompenses"
69e77233aaba882197211b79,EX1,Isopp,0,4,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Faire un suivi de poids régulier (toutes les semaines ou 1 semaine sur 2)
Faire une transition alimentaire pour commencer la nouvelle ration
Proposer les croquettes dans une gamelle anti-glouton
Proposer plus d'activité si possible"
69e77233aaba882197211b79,EX2,Mochi,0,2,suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Faire un suivi de poids régulier
Faire une transition alimentaire"
69e7723baaba882197211b9f,EX1,Isopp,0,4,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Faire un suivi du poidss régulier à la clinique (tous les 10 jours au minimum au début)
Proposer plus de sorties, essayer les sports canin 
Diviser la ration en 2 repas par jour
Transition alimentaire sur 6 jours"
69e7723baaba882197211b9f,EX2,Mochi,0,7,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Diviser la ration en au moins 2 repas par jour
Cuire le riz à l’eau (2 fois plus longtemps que le temps pour humain)
Cuire les légumes à la vapeur
Cuire le poisson à la vapeur
Rajouter l’huile post cuisson

Transition alimentaire sur 6 jours
Suivi régulier de l’animal et de son poids nécessaire"
69e7725c36566621a8d79d1f,EX1,Isopp,0,3,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"- Faire une transition alimentaire progressive sur 6 jours.
- Faire un suivi de poids en pesant Isopp tous les deux semaines.
- Repartir la ration en plusieurs petits repas, la mettre dans une gamelle anti-glouton et des jouets"
69e7725c36566621a8d79d1f,EX2,Mochi,0,4,complementation_cmv;cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,"-Faire une transition alimentaire
-Faire un suivi du poids en pesant Mochi tous les deux semaines 
-Repartir la ration en plusieurs petits repas 
-Conseil de cuison : cuire le colin et le riz à l'eau. Cuire le riz le double du temps indiqué sur l'emballage. Ajouter l'huile de colza et le Vit'i5 juste avant de servir le repas."
69e7728036566621a8d79dc7,EX1,Isopp,0,4,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Réaliser une transition alimentaire (en 1 à 2 semaines)
Espacer les repas dans la journée
Réaliser un suivi du poids
Utiliser une gamelle anti-glouton"
69e7728036566621a8d79dc7,EX2,Mochi,0,7,activite_physique;cuisson;distribution_repas;ordre_ingredients;suivi_poids_et_clinique;transition_alimentaire,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,"Réaliser une cuisson à la vapeur pour le riz et le poulet
Le riz doit être cuit deux fois plus longtemps que pour les humains
Ajouter l'huile après cuisson

Réaliser une transition alimentaire (une à deux semaines)
Réaliser un suivi du poids

Espacer les repas dans la journée
Distribuer les repas dans des jeux"
69e7728136566621a8d79de0,EX1,Isopp,0,3,activite_physique;distribution_repas;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"- Réaliser une transition alimentaire (6 jours)
- Donner la ration journalière en plusieurs repas (2, idéalement 3)
- Utiliser des tapis de jeux"
69e7728136566621a8d79de0,EX2,Mochi,0,2,complementation_cmv;cuisson;ordre_ingredients,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"- Cuire le poulet, les haricots et le riz à la vapeur
- Ajouter l'huile de colza et le Vit'i5 après cuisson"
69e77283aaba882197211d2e,EX1,Isopp,0,4,distribution_repas;hydratation_eau;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,"Réaliser une transition alimentaire sur 6 jours
Réaliser un suivi du poids toutes les 2 semaines
Diviser les repas en 2 à 3 repas et utiliser une gamelle anti gluton
Eau à volonté"
69e77283aaba882197211d2e,EX2,Mochi,0,4,cuisson;distribution_repas;enrichissement_environnement;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,"Réaliser transition alimentaire sur 6 jours
Suivre le poids toutes les 2 semaines 
Diviser les repas (10 à 20 repas par jour) et enrichir l'environnement (en cachant les aliments dans 70% des cas un jouet simple et 30% des cas un jouet difficile)
Cuire le poulet à l'eau, les riz à l'eau et 2 fois plus longtemps que pour nous et les haricots cuit à la vapeur"
69e7728436566621a8d79e1c,EX1,Isopp,0,3,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Faire la transition alimentaire avec la nouvelle ration proposée sur 6j
Répartir les repas sur la journée (2-3 repas par jour) et les distribuer sous forme de jeu
Faire un suivi de poids toute les semaines"
69e7728436566621a8d79e1c,EX2,Mochi,0,3,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Faire cuire le riz et le colin à la vapeur 
Faire une transition alimentaire sur 6 jours
Faire le suivi du poids toute les 2 semaines"
69e77285aaba882197211d47,EX1,Isopp,0,4,activite_physique;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire de 6 jours.
Faire un suivi du poids toutes les 2 semaines, et suivi en consultation.
Augmenter les activités physique (balade, jeux)
Mettre des croquettes (cachée) dans des jouets."
69e77285aaba882197211d47,EX2,Mochi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire de 6 jours.
Faire un suivi de poids toutes les semaines/ 2 semaines.
conseil de cuisson : cuire le riz 2 fois plus longtemps que pour les humains. Cuire le blanc de poulet et le riz dans de l'eau. (Cuiseur à riz optimal)
Distribuer le repas en plusieurs portions au cours de la journée."
69e7728a856a68218958ed1b,EX1,Iopp,0,5,activite_physique;distribution_repas;objectif_poids;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,"Plan perte de poids :
-faire une transition alimentaire de 6 jours
-répartir les repas dans la journée
-suivre le poids de Isopp toutes les 2 semaines
-faire faire de l'exercice à Isopp (promenade)"
69e7728a856a68218958ed1b,EX2,Mochi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"-faire une transition alimentaire de 6 jours
-répartir la ration en plusieurs repas sur la journée
-faire cuire le colin et le riz à l'eau (faire cuire deux fois plus longtemps que pour l'humain)
-suivre le poids de Mochi toutes les 2 semaines"
69e7728baaba882197211d8b,EX1,Isopp,0,1,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Conseils pour la nouvelle ration : Transition alimentaire , divisé le repas en plusieurs fois, gamelle de jeu pour que le chien y passe plus de temps et faire un suivi du poids toutes les deux semaines."
69e7728baaba882197211d8b,EX2,Mochi,0,1,cuisson;suivi_poids_et_clinique,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Conseils : temps de cuisson du riz : 2 fois le temps pour l'humain,  transtion alimentaire recommandée , divison de la ration dans la journée  , suivi du poids ,"
69e7729736566621a8d79ea5,EX1,Isopp,0,3,distribution_repas;suivi_poids_et_clinique,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Continuer à suivre le poids 
Proposer la nourriture dans une gamelle anti-glouton ou des tapis de fouilles
proposer la ration sur plusieurs repas espacés (2-3 fois par jour)"
69e7729736566621a8d79ea5,EX2,Mochi,0,3,cuisson;suivi_poids_et_clinique,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Cuir à la vapeur d’eau ou à l’eau les ingrédients 
cuir 2fois plus de temps le riz que le temps préconisé en humaine 
suivre le poids"
69e772b1856a68218958ee17,EX1,Isopp,0,1,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire sur quelques jours, mettre en place une gamelle anti-glouton et faire un suivi du poids."
69e772b1856a68218958ee17,EX2,Mochi,0,1,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Faire transition alimentaire sur 6 jours et suivre le poids de l'animal. Pour la cuisson des aliments, privilégier la cuisson à la vapeur."
69e772b3aaba882197211e61,EX1,Isopp,0,4,distribution_repas;hydratation_eau;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,"Réaliser une transition alimentaire sur 6jours.
Diviser les repas et les distribuer dans des gamelles anti-gloutons
Laisser un bol d’eau fraîche à volonté
Peser Isopp toutes les 2 semaines"
69e772b3aaba882197211e61,EX2,Mochi,0,5,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire sur 6jours.
Cuire le poisson et le riz à l’eau (cuire le riz deux fois plus longtemps que pour un humain).
Diviser les repas en petites quantités réparties sur la journée
Laisser de l’eau frâche à volonté
Suivre le poids de Mochi, le peser toutes les 2 semaines."
69e772c0856a68218958ee75,EX1,Isopp,0,1,distribution_repas;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Changement de ration : une transition sur minimum 1 semaine est nécessaire. Division du repas en 2 : 125g le midi et 125g le soir
69e772c0856a68218958ee75,EX2,Mochi,0,1,distribution_repas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ration à diviser en plusieurs petits repas par jour si possible (ex: 4 repas de 36g)
69e772ccaaba882197211ee8,EX1,Isopp,0,4,activite_physique;distribution_repas;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"- transition alimentaire de 6 jours
- faire un suivi clinique  du poids
- favoriser les jeux, activité physique
- diviser la ration en petites quantités pour favoriser la satiété"
